event_id,variant,runtime_path,source_path,tags,codec,sampleRateHz,channels,durationMs,sha256
win.micro.hit,1,01_RUNTIME_READY/audio/wins/bsb_sfx_win_micro_hit_v01.wav,02_SOURCE_LIBRARY_CC0/OpenGameArt/IgnisForge_43_CC0_SFX/coin_01.wav,win micro coin,pcm_s16le,44100,1,203,042e8fbf111ad101841a94ee713e2b90a06bdfd8bdbd77b311eee456d636ce69
win.micro.hit,2,01_RUNTIME_READY/audio/wins/bsb_sfx_win_micro_hit_v02.wav,02_SOURCE_LIBRARY_CC0/OpenGameArt/IgnisForge_43_CC0_SFX/coin_05.wav,win micro coin,pcm_s16le,44100,1,198,beca6520c622fa97104f0de5a35dd9df2cf5b78fd51675ab78c92db3de29176b
win.micro.hit,3,01_RUNTIME_READY/audio/wins/bsb_sfx_win_micro_hit_v03.ogg,02_SOURCE_LIBRARY_CC0/OpenGameArt/80_CC0_RPG_SFX/item_coins_01.ogg,win micro coin,vorbis,48000,2,406,4e701b281a4f88768beccbe87af4574d13ac5a4bc5cab6c522f0e79823d6e428
win.small.hit,1,01_RUNTIME_READY/audio/wins/bsb_sfx_win_small_hit_v01.wav,02_SOURCE_LIBRARY_CC0/OpenGameArt/IgnisForge_43_CC0_SFX/jingle_01.wav,win small jingle,pcm_s16le,44100,1,550,74c1243abe26f4577d88ac9a9c740f238c9736941e5ddf6a8050e62503d6b024
win.small.hit,2,01_RUNTIME_READY/audio/wins/bsb_sfx_win_small_hit_v02.ogg,02_SOURCE_LIBRARY_CC0/Kenney/music-jingles/Audio/Hit jingles/jingles_HIT01.ogg,win small jingle,vorbis,44100,2,506,ddca9df332d7cdab525bbbe62ca26e9d61aa64bfa626d9516d5c53eb91c45322
win.medium.hit,1,01_RUNTIME_READY/audio/wins/bsb_sfx_win_medium_hit_v01.wav,02_SOURCE_LIBRARY_CC0/OpenGameArt/IgnisForge_43_CC0_SFX/jingle_04.wav,win medium jingle,pcm_s16le,44100,1,754,bcc17c6be88b271280753b5cc385b17ef748e21229eff0ac26138b6820ca390f
win.medium.hit,2,01_RUNTIME_READY/audio/wins/bsb_sfx_win_medium_hit_v02.ogg,02_SOURCE_LIBRARY_CC0/Kenney/music-jingles/Audio/Steel jingles/jingles_STEEL05.ogg,win medium jingle,vorbis,44100,2,945,7e1f170ee00a8265723342c8d30e797a64641603a2c59c2316d3357b8c5f60d6
win.large.hit,1,01_RUNTIME_READY/audio/wins/bsb_sfx_win_large_hit_v01.wav,02_SOURCE_LIBRARY_CC0/OpenGameArt/IgnisForge_43_CC0_SFX/jingle_07.wav,win large jingle,pcm_s16le,44100,1,664,8d52ca8f3f9a9d411bc06e04723e7b01d92f0cd094a4919dbc78680fdd50330f
win.large.hit,2,01_RUNTIME_READY/audio/wins/bsb_sfx_win_large_hit_v02.ogg,02_SOURCE_LIBRARY_CC0/Kenney/music-jingles/Audio/Steel jingles/jingles_STEEL09.ogg,win large jingle,vorbis,44100,2,586,6eba3198a05a3388be4a1edc2d11135ac2b924d8418704e94636d3e0af3c2854
win.banner.in,1,01_RUNTIME_READY/audio/wins/bsb_sfx_win_banner_in_v01.wav,02_SOURCE_LIBRARY_CC0/OpenGameArt/13_Swishes_CC0/swishes/swish-10.wav,win banner in,pcm_s24le,44100,2,125,4f7381a76f280d3f36f962ac3f44f16f77eec44797f30715d063c81ea3859024
win.banner.in,2,01_RUNTIME_READY/audio/wins/bsb_sfx_win_banner_in_v02.wav,02_SOURCE_LIBRARY_CC0/OpenGameArt/13_Swishes_CC0/swishes/swish-11.wav,win banner in,pcm_s24le,44100,2,104,9e81d548d8215fbb36f7a41b5771d4b52c2fd02fbb9b5ff9a4c65118fd88ee4d
win.banner.out,1,01_RUNTIME_READY/audio/wins/bsb_sfx_win_banner_out_v01.wav,02_SOURCE_LIBRARY_CC0/OpenGameArt/13_Swishes_CC0/swishes/swish-12.wav,win banner out,pcm_s24le,44100,2,76,0513a86d428d9ed8601e93b8554580a5932c6c1a82d39d81a8f48883f1807a67
win.banner.out,2,01_RUNTIME_READY/audio/wins/bsb_sfx_win_banner_out_v02.wav,02_SOURCE_LIBRARY_CC0/OpenGameArt/13_Swishes_CC0/swishes/swish-13.wav,win banner out,pcm_s24le,44100,2,71,698230ba3fe05a68c18d68cd6b3a07fb98e6c1198bb1a4238592ee9912c02c77
win.count.tick,1,01_RUNTIME_READY/audio/wins/bsb_sfx_win_count_tick_v01.wav,02_SOURCE_LIBRARY_CC0/OpenGameArt/31_Metal_Pings_Scrapes_CC0/pings and scrapes/pings and scrapes - Marker #12.wav,win count tick,pcm_s16le,44100,2,2204,bcf50f17288295f40460711902ddcf1a003bf9e360d50594d8844a3e189bd962
win.count.tick,2,01_RUNTIME_READY/audio/wins/bsb_sfx_win_count_tick_v02.wav,02_SOURCE_LIBRARY_CC0/OpenGameArt/31_Metal_Pings_Scrapes_CC0/pings and scrapes/pings and scrapes - Marker #13.wav,win count tick,pcm_s16le,44100,2,3026,8d1ceafa7393da52b78f315d9561349ab4df84c810e15906c3c6856ccde7b47f
win.count.tick,3,01_RUNTIME_READY/audio/wins/bsb_sfx_win_count_tick_v03.wav,02_SOURCE_LIBRARY_CC0/OpenGameArt/IgnisForge_43_CC0_SFX/blip_10.wav,win count tick,pcm_s16le,44100,1,47,8f1f1d1c0cec6235fd23f5ac7f8aaec04a679ef67448e0b462209149fe3a1281
win.count.end,1,01_RUNTIME_READY/audio/wins/bsb_sfx_win_count_end_v01.ogg,02_SOURCE_LIBRARY_CC0/OpenGameArt/UI_Feedback_CC0/ui_ogg/Ding.ogg,win count end,vorbis,44100,2,999,bc69b15effae9314e8afb86229bb83acdab6afd79d552b786f53a4812d902980
win.count.end,2,01_RUNTIME_READY/audio/wins/bsb_sfx_win_count_end_v02.ogg,02_SOURCE_LIBRARY_CC0/Kenney/music-jingles/Audio/Hit jingles/jingles_HIT04.ogg,win count end,vorbis,44100,2,639,7c20cd8d6b98e583822e1f58abc596900a07ba75ca690ec599efe5ea58981211
win.gold.shimmer,1,01_RUNTIME_READY/audio/wins/bsb_sfx_win_gold_shimmer_v01.ogg,02_SOURCE_LIBRARY_CC0/Kenney/impact-sounds/Audio/impactGlass_light_003.ogg,win gold glass shimmer,vorbis,44100,2,210,765290ce32fa108c939a0dbd6fbacbcd05abde622b57b708eb8a64058ef4225a
win.gold.shimmer,2,01_RUNTIME_READY/audio/wins/bsb_sfx_win_gold_shimmer_v02.ogg,02_SOURCE_LIBRARY_CC0/Kenney/impact-sounds/Audio/impactGlass_light_004.ogg,win gold glass shimmer,vorbis,44100,2,210,f535b7cb7835400d8d28bcf9e1cf047ce3c0eb7a6456bdb1a4a27acbec1ed2cb
win.coin.shower,1,01_RUNTIME_READY/audio/wins/bsb_sfx_win_coin_shower_v01.ogg,02_SOURCE_LIBRARY_CC0/Kenney/casino-audio/Audio/chips-collide-1.ogg,win coin chip shower,vorbis,44100,2,259,f41b3d106360fc68ebc061a211d4265b4cb5fa1fbe86e4d57d3673510e2c3784
win.coin.shower,2,01_RUNTIME_READY/audio/wins/bsb_sfx_win_coin_shower_v02.ogg,02_SOURCE_LIBRARY_CC0/Kenney/casino-audio/Audio/chips-collide-2.ogg,win coin chip shower,vorbis,44100,2,230,2a10c5ff4b2fbaa55a317fc258ddce3fec85bd26db2d3c2ad298b3b33ce23bc6
win.coin.shower,3,01_RUNTIME_READY/audio/wins/bsb_sfx_win_coin_shower_v03.ogg,02_SOURCE_LIBRARY_CC0/Kenney/casino-audio/Audio/chips-collide-3.ogg,win coin chip shower,vorbis,44100,2,259,1c5e885f72b64c38fff7ef05579e49310e7acf026cf123ffb65fffb57fb06e1c
win.sub.impact,1,01_RUNTIME_READY/audio/wins/bsb_sfx_win_sub_impact_v01.ogg,02_SOURCE_LIBRARY_CC0/Kenney/impact-sounds/Audio/impactPunch_heavy_000.ogg,win sub impact,vorbis,44100,2,649,b33a8f14068aec24ec69ba85e5e87fdc41228975f6a1a3e44a6e7d6fc3d9f8d8
win.sub.impact,2,01_RUNTIME_READY/audio/wins/bsb_sfx_win_sub_impact_v02.ogg,02_SOURCE_LIBRARY_CC0/Kenney/impact-sounds/Audio/impactPunch_heavy_001.ogg,win sub impact,vorbis,44100,2,536,f92f5cb6ba4ff2766497292ffd90865654317eeca976f5652e0708dbdcdc0dd9
win.big.intro,1,01_RUNTIME_READY/audio/wins/bsb_sfx_win_big_intro_v01.ogg,02_SOURCE_LIBRARY_CC0/Kenney/music-jingles/Audio/Steel jingles/jingles_STEEL10.ogg,big win intro,vorbis,44100,2,909,88a6645658b15dc327a2377ca7354e364625f081cd6ff9fda0b46dc54f664b71
win.big.intro,2,01_RUNTIME_READY/audio/wins/bsb_sfx_win_big_intro_v02.ogg,02_SOURCE_LIBRARY_CC0/Kenney/music-jingles/Audio/Hit jingles/jingles_HIT10.ogg,big win intro,vorbis,44100,2,746,8e246cd4099bb170dbd53a9c4c1e2113c57f4c5469abf4fcb7953cd6ae894bff
win.mega.intro,1,01_RUNTIME_READY/audio/wins/bsb_sfx_win_mega_intro_v01.ogg,02_SOURCE_LIBRARY_CC0/Kenney/music-jingles/Audio/Steel jingles/jingles_STEEL12.ogg,mega win intro,vorbis,44100,2,1256,17842dd21980be3373a01cc575eec8ddb86e2a49c3afcef7365fc5d907233c0b
win.mega.intro,2,01_RUNTIME_READY/audio/wins/bsb_sfx_win_mega_intro_v02.ogg,02_SOURCE_LIBRARY_CC0/Kenney/music-jingles/Audio/Hit jingles/jingles_HIT12.ogg,mega win intro,vorbis,44100,2,275,4ef863027af0574b7f2e83a48d9cb67922a72f3ea1b361a0f767630e135fb3af
win.epic.intro,1,01_RUNTIME_READY/audio/wins/bsb_sfx_win_epic_intro_v01.ogg,02_SOURCE_LIBRARY_CC0/Kenney/music-jingles/Audio/Steel jingles/jingles_STEEL14.ogg,epic win intro,vorbis,44100,2,1375,a24f6f6f76063d8e0442b15e660896ec4dd11a7be45d19f71088408e002c99f8
win.epic.intro,2,01_RUNTIME_READY/audio/wins/bsb_sfx_win_epic_intro_v02.wav,02_SOURCE_LIBRARY_CC0/OpenGameArt/IgnisForge_43_CC0_SFX/jackpot_04.wav,epic win intro,pcm_s16le,44100,1,1616,1988035a7e84f8568c02d8210788ec72ffadc117eaa6f85d8a89f4096ee00ab9
win.max.intro,1,01_RUNTIME_READY/audio/wins/bsb_sfx_win_max_intro_v01.ogg,02_SOURCE_LIBRARY_CC0/Kenney/music-jingles/Audio/Steel jingles/jingles_STEEL16.ogg,max win victory,vorbis,44100,2,909,03f2048dc74dae100bc29b8cd59b4497ac7a057dae32c207916495c5dc214083
win.max.intro,2,01_RUNTIME_READY/audio/wins/bsb_sfx_win_max_intro_v02.ogg,02_SOURCE_LIBRARY_CC0/OpenGameArt/Dark_SciFi_Audio_Pack_CC0/ogg/victory.ogg,max win victory,vorbis,44100,2,5878,9acde356c84b1d326a3e7b813e43e8849596a285796144f7fabed898f2c21007
anticipation.start,1,01_RUNTIME_READY/audio/anticipation/bsb_sfx_anticipation_start_v01.ogg,02_SOURCE_LIBRARY_CC0/Kenney/digital-audio/Audio/powerUp10.ogg,anticipation start,vorbis,44100,1,653,e4d2c7707655361678ccd358048b7956753e4f333e99545b4ae25e07a9b2ef9b
anticipation.start,2,01_RUNTIME_READY/audio/anticipation/bsb_sfx_anticipation_start_v02.ogg,02_SOURCE_LIBRARY_CC0/Kenney/digital-audio/Audio/phaseJump2.ogg,anticipation start,vorbis,44100,2,392,5d85717cfca231f7da7887cef5f44b2131bbe3308eb0c1fee0b4f9e61d59b571
anticipation.pulse,1,01_RUNTIME_READY/audio/anticipation/bsb_sfx_anticipation_pulse_v01.ogg,02_SOURCE_LIBRARY_CC0/OpenGameArt/Dark_SciFi_Audio_Pack_CC0/ogg/pulse.ogg,anticipation pulse,vorbis,44100,2,71131,6350f0e1ab342c0d358346094334dfb74ed842abda33d8e1653336c13dd530ae
anticipation.heartbeat,1,01_RUNTIME_READY/audio/anticipation/bsb_sfx_anticipation_heartbeat_v01.ogg,02_SOURCE_LIBRARY_CC0/Kenney/digital-audio/Audio/lowRandom.ogg,anticipation heartbeat,vorbis,44100,1,549,ceefeeeb6982838d78ac9059a845ca614b3bd94580a9a9127fd5834d6206f739
anticipation.heartbeat,2,01_RUNTIME_READY/audio/anticipation/bsb_sfx_anticipation_heartbeat_v02.ogg,02_SOURCE_LIBRARY_CC0/OpenGameArt/UI_Feedback_CC0/ui_ogg/dum.ogg,anticipation heartbeat,vorbis,44100,2,374,5a6db933faefdde2572a23f41ab5f64912ef1c60cd5f8c4ab1ee5d03b04ea009
anticipation.alarm.low,1,01_RUNTIME_READY/audio/anticipation/bsb_sfx_anticipation_alarm_low_v01.ogg,02_SOURCE_LIBRARY_CC0/OpenGameArt/30_CC0_SFX_Loops/alarm_01.ogg,anticipation alarm low,vorbis,48000,2,1979,c610a2e85119e9637680a2a48cc0d74e330c52cf7dee9a88362fbb53df11598f
anticipation.alarm.high,1,01_RUNTIME_READY/audio/anticipation/bsb_sfx_anticipation_alarm_high_v01.ogg,02_SOURCE_LIBRARY_CC0/OpenGameArt/30_CC0_SFX_Loops/alarm_03.ogg,anticipation alarm high,vorbis,48000,2,1054,eb34cc19e782d6cefa033878e06819743a16d8d8b8e05b1cd19555d820c8017b
anticipation.riser.short,1,01_RUNTIME_READY/audio/anticipation/bsb_sfx_anticipation_riser_short_v01.ogg,02_SOURCE_LIBRARY_CC0/Kenney/digital-audio/Audio/phaserUp4.ogg,anticipation riser short,vorbis,44100,2,366,a64a69368af9d85dfce8dd38432fd6c9935a7766621782193102c9cb276571fc
anticipation.riser.short,2,01_RUNTIME_READY/audio/anticipation/bsb_sfx_anticipation_riser_short_v02.ogg,02_SOURCE_LIBRARY_CC0/Kenney/digital-audio/Audio/phaserUp5.ogg,anticipation riser short,vorbis,44100,2,313,704433167121712c456fa7f06af96c975a28f9a022d91feb68196bb073704ea0
anticipation.riser.long,1,01_RUNTIME_READY/audio/anticipation/bsb_sfx_anticipation_riser_long_v01.ogg,02_SOURCE_LIBRARY_CC0/Kenney/digital-audio/Audio/phaserUp6.ogg,anticipation riser long,vorbis,44100,2,340,39616fbeb3cf28288873502e99acfc590705d54bf7f58ef3f1a23cec72dd22db
anticipation.riser.long,2,01_RUNTIME_READY/audio/anticipation/bsb_sfx_anticipation_riser_long_v02.ogg,02_SOURCE_LIBRARY_CC0/Kenney/digital-audio/Audio/phaserUp7.ogg,anticipation riser long,vorbis,44100,2,366,47ff0828ef14d4944689e771a50bc4e991a88067bea1ba46a06c6aeb1e03c2a3
anticipation.success,1,01_RUNTIME_READY/audio/anticipation/bsb_sfx_anticipation_success_v01.wav,02_SOURCE_LIBRARY_CC0/OpenGameArt/IgnisForge_43_CC0_SFX/powerup_15.wav,anticipation success,pcm_s16le,44100,1,341,21408ad6855085f74395c2257d4abfffe89bb1e6f3c020bcdcd13648380e182f
anticipation.success,2,01_RUNTIME_READY/audio/anticipation/bsb_sfx_anticipation_success_v02.ogg,02_SOURCE_LIBRARY_CC0/OpenGameArt/UI_Feedback_CC0/ui_ogg/chimes.ogg,anticipation success,vorbis,44100,2,2005,bb9c1826553beb87e47a534f9608a7dcd236614bb6194f4323d4661df81e895e
anticipation.fail,1,01_RUNTIME_READY/audio/anticipation/bsb_sfx_anticipation_fail_v01.ogg,02_SOURCE_LIBRARY_CC0/OpenGameArt/UI_Feedback_CC0/ui_ogg/negative_sound.ogg,anticipation fail,vorbis,44100,2,1063,c10a93a33e795d7e078e7dfe1baeb0fbe75e19fc65cb2e016a8ebe0b41be3745
anticipation.fail,2,01_RUNTIME_READY/audio/anticipation/bsb_sfx_anticipation_fail_v02.ogg,02_SOURCE_LIBRARY_CC0/OpenGameArt/UI_Feedback_CC0/ui_ogg/negative_sound2.ogg,anticipation fail,vorbis,44100,2,786,a068c1a2a375149da67bb8e547079987800b1ce21debb7f51ca556eeeaabd56a
freespins.scatter.count,1,01_RUNTIME_READY/audio/freespins/bsb_sfx_freespins_scatter_count_v01.wav,02_SOURCE_LIBRARY_CC0/OpenGameArt/31_Metal_Pings_Scrapes_CC0/pings and scrapes/pings and scrapes - Marker #14.wav,freespins scatter count,pcm_s16le,44100,2,3914,f2773cf65f97d792edbf3d4f87d8fd541d04bad6c64d9efe13cc4460ab54f2f0
freespins.scatter.count,2,01_RUNTIME_READY/audio/freespins/bsb_sfx_freespins_scatter_count_v02.wav,02_SOURCE_LIBRARY_CC0/OpenGameArt/31_Metal_Pings_Scrapes_CC0/pings and scrapes/pings and scrapes - Marker #15.wav,freespins scatter count,pcm_s16le,44100,2,1677,4943408129f1ec7d2138b04d699da874db34e02de3d46baa7beaf1acd182449d
freespins.scatter.count,3,01_RUNTIME_READY/audio/freespins/bsb_sfx_freespins_scatter_count_v03.wav,02_SOURCE_LIBRARY_CC0/OpenGameArt/31_Metal_Pings_Scrapes_CC0/pings and scrapes/pings and scrapes - Marker #16.wav,freespins scatter count,pcm_s16le,44100,2,4071,fc9d25c74af94631f19fc062ef15980fdff2032195371e040ee1015ccfe7c26c
freespins.trigger,1,01_RUNTIME_READY/audio/freespins/bsb_sfx_freespins_trigger_v01.wav,02_SOURCE_LIBRARY_CC0/OpenGameArt/IgnisForge_43_CC0_SFX/jackpot_04.wav,freespins trigger,pcm_s16le,44100,1,1616,1988035a7e84f8568c02d8210788ec72ffadc117eaa6f85d8a89f4096ee00ab9
freespins.trigger,2,01_RUNTIME_READY/audio/freespins/bsb_sfx_freespins_trigger_v02.ogg,02_SOURCE_LIBRARY_CC0/Kenney/digital-audio/Audio/powerUp12.ogg,freespins trigger,vorbis,44100,1,862,a9387a2cb0b13b8c794579e61ae1fb7e666e22d46a36aec6c77471635096f2fc
freespins.title.reveal,1,01_RUNTIME_READY/audio/freespins/bsb_sfx_freespins_title_reveal_v01.ogg,02_SOURCE_LIBRARY_CC0/Kenney/music-jingles/Audio/Steel jingles/jingles_STEEL11.ogg,freespins title reveal,vorbis,44100,2,825,86e97f88473e77119c24cc2fbcc711b3343a0b665d4297ea684f59ea17fc998e
freespins.title.reveal,2,01_RUNTIME_READY/audio/freespins/bsb_sfx_freespins_title_reveal_v02.ogg,02_SOURCE_LIBRARY_CC0/Kenney/digital-audio/Audio/phaseJump5.ogg,freespins title reveal,vorbis,44100,2,418,322d62ab7da973880d86c5ad217a2da85916ed95aa6c8d29991de392fd0f7522
freespins.award.count,1,01_RUNTIME_READY/audio/freespins/bsb_sfx_freespins_award_count_v01.wav,02_SOURCE_LIBRARY_CC0/OpenGameArt/IgnisForge_43_CC0_SFX/coin_10.wav,freespins award count,pcm_s16le,44100,1,205,d67ba7181e88d49e814320a2d3a6052295fb97668944a1cc50fa1241894201d3
freespins.award.count,2,01_RUNTIME_READY/audio/freespins/bsb_sfx_freespins_award_count_v02.wav,02_SOURCE_LIBRARY_CC0/OpenGameArt/IgnisForge_43_CC0_SFX/coin_15.wav,freespins award count,pcm_s16le,44100,1,142,1f9f8104810014ea6bd692f7f912d4d6bbdd4fe71c479cd602d85a02c58211ad
freespins.counter.add,1,01_RUNTIME_READY/audio/freespins/bsb_sfx_freespins_counter_add_v01.ogg,02_SOURCE_LIBRARY_CC0/Kenney/digital-audio/Audio/pepSound3.ogg,freespins counter add,vorbis,44100,1,444,5e9f2b4a0b14e65a157d0bbcb28cf816926583afa96e753489c722ec3d810a78
freespins.counter.add,2,01_RUNTIME_READY/audio/freespins/bsb_sfx_freespins_counter_add_v02.ogg,02_SOURCE_LIBRARY_CC0/Kenney/digital-audio/Audio/pepSound4.ogg,freespins counter add,vorbis,44100,1,627,8afd1776651eb3155e1b588f26d6c9b5cc183e9c53297685763f51ac63e63673
freespins.counter.warning,1,01_RUNTIME_READY/audio/freespins/bsb_sfx_freespins_counter_warning_v01.ogg,02_SOURCE_LIBRARY_CC0/OpenGameArt/UI_Feedback_CC0/ui_ogg/alarm2.ogg,freespins counter warning,vorbis,44100,2,1767,7c2f7fcee34574818d97426cf669621a41ad399dbc12213fdf8458f8b9138464
freespins.counter.warning,2,01_RUNTIME_READY/audio/freespins/bsb_sfx_freespins_counter_warning_v02.ogg,02_SOURCE_LIBRARY_CC0/Kenney/interface-sounds/Audio/question_002.ogg,freespins counter warning,vorbis,44100,1,333,46056f10c70dda860e93bd27b66f4d33c0b7154eff28def06471b50028efa5b3
freespins.spin.start,1,01_RUNTIME_READY/audio/freespins/bsb_sfx_freespins_spin_start_v01.wav,02_SOURCE_LIBRARY_CC0/OpenGameArt/13_Swishes_CC0/swishes/swish-7.wav,freespins spin start,pcm_s24le,44100,2,187,e6de737a34de16afed094d6170d7679149022f149e0a8356d2f029b0e8f4a4d7
freespins.spin.start,2,01_RUNTIME_READY/audio/freespins/bsb_sfx_freespins_spin_start_v02.ogg,02_SOURCE_LIBRARY_CC0/Kenney/digital-audio/Audio/phaseJump1.ogg,freespins spin start,vorbis,44100,2,470,c60069ed7108678dd6a1306404d168a93cc2575cda37b06add9dd6c4d46352a3
freespins.retrigger,1,01_RUNTIME_READY/audio/freespins/bsb_sfx_freespins_retrigger_v01.wav,02_SOURCE_LIBRARY_CC0/OpenGameArt/IgnisForge_43_CC0_SFX/jackpot_01.wav,freespins retrigger,pcm_s16le,44100,1,1811,dc3b1a09efe3101d2a3c2685d6bddddc9c03b67b1ec11ef6e217b3e7891f8a3a
freespins.retrigger,2,01_RUNTIME_READY/audio/freespins/bsb_sfx_freespins_retrigger_v02.ogg,02_SOURCE_LIBRARY_CC0/Kenney/music-jingles/Audio/Steel jingles/jingles_STEEL13.ogg,freespins retrigger,vorbis,44100,2,1052,1eddde22f0894c2267d558198d7fbfb289423929d0a060a3c4f5e1b6ab83be49
freespins.last.spin,1,01_RUNTIME_READY/audio/freespins/bsb_sfx_freespins_last_spin_v01.ogg,02_SOURCE_LIBRARY_CC0/OpenGameArt/UI_Feedback_CC0/ui_ogg/alarm.ogg,freespins last spin,vorbis,44100,2,429,2c570ccd930b9fb4564283624dc05b4eafa9352687b7c3af8375215fde03518b
freespins.last.spin,2,01_RUNTIME_READY/audio/freespins/bsb_sfx_freespins_last_spin_v02.ogg,02_SOURCE_LIBRARY_CC0/Kenney/music-jingles/Audio/Hit jingles/jingles_HIT08.ogg,freespins last spin,vorbis,44100,2,284,e82b1d3cf1020b99347acdcf76090150397d06ac90403a2718e7a738bf75f01d
freespins.complete,1,01_RUNTIME_READY/audio/freespins/bsb_sfx_freespins_complete_v01.ogg,02_SOURCE_LIBRARY_CC0/Kenney/music-jingles/Audio/Steel jingles/jingles_STEEL08.ogg,freespins complete,vorbis,44100,2,801,8b0df04c5e9e1adfd1d7a99c111894956e18374db03c681e14f2fd2c7d387626
freespins.complete,2,01_RUNTIME_READY/audio/freespins/bsb_sfx_freespins_complete_v02.ogg,02_SOURCE_LIBRARY_CC0/Kenney/interface-sounds/Audio/confirmation_003.ogg,freespins complete,vorbis,44100,1,322,3091bf0be0497f825769ee0733ca7bdc3bcd59bd6c6e8f2ba8f93d580ff38022
freespins.results.tally,1,01_RUNTIME_READY/audio/freespins/bsb_sfx_freespins_results_tally_v01.wav,02_SOURCE_LIBRARY_CC0/OpenGameArt/IgnisForge_43_CC0_SFX/coin_20.wav,freespins results tally,pcm_s16le,44100,1,185,c573b88105966f858a4aa32d818d1a0c72cfbd0112b20344c302802033063aec
freespins.results.tally,2,01_RUNTIME_READY/audio/freespins/bsb_sfx_freespins_results_tally_v02.wav,02_SOURCE_LIBRARY_CC0/OpenGameArt/31_Metal_Pings_Scrapes_CC0/pings and scrapes/pings and scrapes - Marker #17.wav,freespins results tally,pcm_s16le,44100,2,4748,6b97654c6b2645ab26975b723b4d5764a7a1ace9ce2a8fdce1ef89dec50e176b
bonusbuy.open,1,01_RUNTIME_READY/audio/bonusbuy/bsb_sfx_bonusbuy_open_v01.ogg,02_SOURCE_LIBRARY_CC0/Kenney/interface-sounds/Audio/open_003.ogg,bonusbuy open,vorbis,44100,1,314,bcdca6b5c9c33aa15ca3fb18a1fa8d98a01b528b85be08c5a610e57c75fc022d
bonusbuy.open,2,01_RUNTIME_READY/audio/bonusbuy/bsb_sfx_bonusbuy_open_v02.ogg,02_SOURCE_LIBRARY_CC0/Kenney/digital-audio/Audio/phaseJump3.ogg,bonusbuy open,vorbis,44100,2,444,69e25a1b7b0781f57af84eb4424973ec406d34bc48eed8b6964787b2d74093a9
bonusbuy.option.select,1,01_RUNTIME_READY/audio/bonusbuy/bsb_sfx_bonusbuy_option_select_v01.ogg,02_SOURCE_LIBRARY_CC0/Kenney/ui-audio/Audio/switch20.ogg,bonusbuy option select,vorbis,44100,2,359,276b402ee4840f88a8df4eca6ece029b61c5840fa9149b0c5008fe4bda89cc21
bonusbuy.option.select,2,01_RUNTIME_READY/audio/bonusbuy/bsb_sfx_bonusbuy_option_select_v02.ogg,02_SOURCE_LIBRARY_CC0/Kenney/interface-sounds/Audio/confirmation_002.ogg,bonusbuy option select,vorbis,44100,1,539,33b17a9a9a2397c62b285c52c33a907fdffb476909c99e42dde603f6a7a8b12c
bonusbuy.confirm,1,01_RUNTIME_READY/audio/bonusbuy/bsb_sfx_bonusbuy_confirm_v01.flac,02_SOURCE_LIBRARY_CC0/OpenGameArt/7_Mechanical_Clicks_CC0/mechanical/mechanical_button-01.flac,bonusbuy confirm mechanical,flac,44100,2,391,c763eb6d5177c37c422965b47ece95cb824e795d0df3b3f83ae9ef53db161a3e
bonusbuy.confirm,2,01_RUNTIME_READY/audio/bonusbuy/bsb_sfx_bonusbuy_confirm_v02.ogg,02_SOURCE_LIBRARY_CC0/Kenney/ui-audio/Audio/click5.ogg,bonusbuy confirm mechanical,vorbis,44100,2,32,52d41e0bb012731bf2a391d53ffb52265ef21589c7701e66b391d5e36a65b293
bonusbuy.success,1,01_RUNTIME_READY/audio/bonusbuy/bsb_sfx_bonusbuy_success_v01.wav,02_SOURCE_LIBRARY_CC0/OpenGameArt/IgnisForge_43_CC0_SFX/powerup_10.wav,bonusbuy success,pcm_s16le,44100,1,360,a32a14563d10ceb19dcd608ecfb6db12f1e39c9552190e08edef3265af1972b8
bonusbuy.success,2,01_RUNTIME_READY/audio/bonusbuy/bsb_sfx_bonusbuy_success_v02.ogg,02_SOURCE_LIBRARY_CC0/Kenney/interface-sounds/Audio/confirmation_004.ogg,bonusbuy success,vorbis,44100,1,490,568967a3d9f8a8f6af54ea01729c4882284308f2a27d78c07ffd7ee0d6951661
bonusbuy.cancel,1,01_RUNTIME_READY/audio/bonusbuy/bsb_sfx_bonusbuy_cancel_v01.ogg,02_SOURCE_LIBRARY_CC0/Kenney/interface-sounds/Audio/back_003.ogg,bonusbuy cancel,vorbis,44100,1,93,ff5e87de1230b1a5f1fa83e5a4ba9d7eb1c07154267ac34b510a17d4caa03cef
bonusbuy.cancel,2,01_RUNTIME_READY/audio/bonusbuy/bsb_sfx_bonusbuy_cancel_v02.ogg,02_SOURCE_LIBRARY_CC0/Kenney/digital-audio/Audio/phaserDown3.ogg,bonusbuy cancel,vorbis,44100,2,496,19fd2f5bb8448e022381f1a72c36117d4adcb521ebeb697e888bfaf7945cfa56
cinematic.target.acquire,1,01_RUNTIME_READY/audio/cinematic/bsb_cin_cinematic_target_acquire_v01.ogg,02_SOURCE_LIBRARY_CC0/OpenGameArt/50_CC0_SciFi_SFX/terminal_01.ogg,cinematic target acquire,vorbis,48000,2,397,cde6464d6dc78ea0a96cd06e2d2777e98f202b30a82c3f5295dfee11a284446e
